STATION,STATION_NAME,DATE,PRCP,TAVG,TMAX,TMIN,AWND
GHCND:US1WAKP0023,BREMERTON 2.8 NE WA US,20160331,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAKP0023,BREMERTON 2.8 NE WA US,20160401,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAKP0023,BREMERTON 2.8 NE WA US,20160402,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAKP0023,BREMERTON 2.8 NE WA US,20160403,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAKP0023,BREMERTON 2.8 NE WA US,20160404,0.25,-9999,-9999,-9999,-9999
GHCND:US1WAKP0023,BREMERTON 2.8 NE WA US,20160405,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAKP0023,BREMERTON 2.8 NE WA US,20160406,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAKP0023,BREMERTON 2.8 NE WA US,20160407,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAKP0023,BREMERTON 2.8 NE WA US,20160408,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAKP0023,BREMERTON 2.8 NE WA US,20160409,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAKP0023,BREMERTON 2.8 NE WA US,20160410,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAKP0023,BREMERTON 2.8 NE WA US,20160411,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAKP0023,BREMERTON 2.8 NE WA US,20160412,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAKP0023,BREMERTON 2.8 NE WA US,20160413,0.18,-9999,-9999,-9999,-9999
GHCND:US1WAKP0023,BREMERTON 2.8 NE WA US,20160414,0.31,-9999,-9999,-9999,-9999
GHCND:US1WAKP0023,BREMERTON 2.8 NE WA US,20160415,0.06,-9999,-9999,-9999,-9999
GHCND:US1WAKP0023,BREMERTON 2.8 NE WA US,20160416,0.01,-9999,-9999,-9999,-9999
GHCND:US1WAKP0023,BREMERTON 2.8 NE WA US,20160417,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAKP0023,BREMERTON 2.8 NE WA US,20160418,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAKP0023,BREMERTON 2.8 NE WA US,20160419,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAKP0023,BREMERTON 2.8 NE WA US,20160420,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAKP0023,BREMERTON 2.8 NE WA US,20160421,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAKP0023,BREMERTON 2.8 NE WA US,20160422,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAKP0023,BREMERTON 2.8 NE WA US,20160423,0.03,-9999,-9999,-9999,-9999
GHCND:US1WAKP0023,BREMERTON 2.8 NE WA US,20160424,0.01,-9999,-9999,-9999,-9999
GHCND:US1WAKP0023,BREMERTON 2.8 NE WA US,20160425,0.62,-9999,-9999,-9999,-9999
GHCND:US1WAKP0023,BREMERTON 2.8 NE WA US,20160426,0.03,-9999,-9999,-9999,-9999
GHCND:US1WAKP0023,BREMERTON 2.8 NE WA US,20160427,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAKP0023,BREMERTON 2.8 NE WA US,20160428,0.01,-9999,-9999,-9999,-9999
GHCND:US1WAKP0023,BREMERTON 2.8 NE WA US,20160429,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAKP0023,BREMERTON 2.8 NE WA US,20160430,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAKP0023,BREMERTON 2.8 NE WA US,20160501,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAKP0023,BREMERTON 2.8 NE WA US,20160502,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAKP0023,BREMERTON 2.8 NE WA US,20160503,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAKP0023,BREMERTON 2.8 NE WA US,20160504,0.02,-9999,-9999,-9999,-9999
GHCND:US1WAKP0023,BREMERTON 2.8 NE WA US,20160505,0.01,-9999,-9999,-9999,-9999
GHCND:US1WAKP0023,BREMERTON 2.8 NE WA US,20160506,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAKP0023,BREMERTON 2.8 NE WA US,20160507,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAKP0023,BREMERTON 2.8 NE WA US,20160508,0.03,-9999,-9999,-9999,-9999
GHCND:US1WAKP0023,BREMERTON 2.8 NE WA US,20160509,0.02,-9999,-9999,-9999,-9999
GHCND:US1WAKP0023,BREMERTON 2.8 NE WA US,20160510,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAKP0023,BREMERTON 2.8 NE WA US,20160511,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAKP0023,BREMERTON 2.8 NE WA US,20160512,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAKP0023,BREMERTON 2.8 NE WA US,20160513,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAKP0023,BREMERTON 2.8 NE WA US,20160514,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAKP0023,BREMERTON 2.8 NE WA US,20160515,0.27,-9999,-9999,-9999,-9999
GHCND:US1WAKP0023,BREMERTON 2.8 NE WA US,20160516,0.06,-9999,-9999,-9999,-9999
GHCND:US1WAKP0023,BREMERTON 2.8 NE WA US,20160517,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAKP0023,BREMERTON 2.8 NE WA US,20160518,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAKP0023,BREMERTON 2.8 NE WA US,20160519,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAKP0023,BREMERTON 2.8 NE WA US,20160520,0.23,-9999,-9999,-9999,-9999
GHCND:US1WAKP0023,BREMERTON 2.8 NE WA US,20160521,0.13,-9999,-9999,-9999,-9999
GHCND:US1WAKP0023,BREMERTON 2.8 NE WA US,20160522,0.04,-9999,-9999,-9999,-9999
GHCND:US1WAKP0023,BREMERTON 2.8 NE WA US,20160523,0.01,-9999,-9999,-9999,-9999
GHCND:US1WAKP0023,BREMERTON 2.8 NE WA US,20160524,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAKP0023,BREMERTON 2.8 NE WA US,20160525,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAKP0023,BREMERTON 2.8 NE WA US,20160526,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAKP0023,BREMERTON 2.8 NE WA US,20160527,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAKP0023,BREMERTON 2.8 NE WA US,20160528,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAKP0023,BREMERTON 2.8 NE WA US,20160529,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAKP0023,BREMERTON 2.8 NE WA US,20160530,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAKP0023,BREMERTON 2.8 NE WA US,20160531,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAKP0023,BREMERTON 2.8 NE WA US,20160601,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAKP0023,BREMERTON 2.8 NE WA US,20160602,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAKP0023,BREMERTON 2.8 NE WA US,20160603,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAKP0023,BREMERTON 2.8 NE WA US,20160604,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAKP0023,BREMERTON 2.8 NE WA US,20160605,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAKP0023,BREMERTON 2.8 NE WA US,20160606,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAKP0023,BREMERTON 2.8 NE WA US,20160607,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAKP0023,BREMERTON 2.8 NE WA US,20160608,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAKP0023,BREMERTON 2.8 NE WA US,20160609,0.02,-9999,-9999,-9999,-9999
GHCND:US1WAKP0023,BREMERTON 2.8 NE WA US,20160610,0.04,-9999,-9999,-9999,-9999
GHCND:US1WAKP0023,BREMERTON 2.8 NE WA US,20160614,0.01,-9999,-9999,-9999,-9999
GHCND:US1WAKP0023,BREMERTON 2.8 NE WA US,20160615,0.04,-9999,-9999,-9999,-9999
GHCND:US1WAKP0023,BREMERTON 2.8 NE WA US,20160616,0.13,-9999,-9999,-9999,-9999
GHCND:US1WAKP0023,BREMERTON 2.8 NE WA US,20160617,0.09,-9999,-9999,-9999,-9999
GHCND:US1WAKP0023,BREMERTON 2.8 NE WA US,20160618,0.04,-9999,-9999,-9999,-9999
GHCND:US1WAKP0023,BREMERTON 2.8 NE WA US,20160619,0.03,-9999,-9999,-9999,-9999
GHCND:US1WAKP0023,BREMERTON 2.8 NE WA US,20160620,0.02,-9999,-9999,-9999,-9999
GHCND:US1WAKP0023,BREMERTON 2.8 NE WA US,20160621,0.43,-9999,-9999,-9999,-9999
GHCND:US1WAKP0023,BREMERTON 2.8 NE WA US,20160622,0.11,-9999,-9999,-9999,-9999
GHCND:US1WAKP0023,BREMERTON 2.8 NE WA US,20160626,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAKP0023,BREMERTON 2.8 NE WA US,20160627,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAKP0023,BREMERTON 2.8 NE WA US,20160628,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAKP0023,BREMERTON 2.8 NE WA US,20160629,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAKP0023,BREMERTON 2.8 NE WA US,20160630,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAKP0023,BREMERTON 2.8 NE WA US,20160701,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAKP0023,BREMERTON 2.8 NE WA US,20160702,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAKP0023,BREMERTON 2.8 NE WA US,20160703,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAKP0023,BREMERTON 2.8 NE WA US,20160704,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAKP0023,BREMERTON 2.8 NE WA US,20160705,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAKP0023,BREMERTON 2.8 NE WA US,20160706,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAKP0023,BREMERTON 2.8 NE WA US,20160707,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAKP0023,BREMERTON 2.8 NE WA US,20160708,0.23,-9999,-9999,-9999,-9999
GHCND:US1WAKP0023,BREMERTON 2.8 NE WA US,20160709,0.13,-9999,-9999,-9999,-9999
GHCND:US1WAKP0023,BREMERTON 2.8 NE WA US,20160710,0.09,-9999,-9999,-9999,-9999
GHCND:US1WAKP0023,BREMERTON 2.8 NE WA US,20160711,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAKP0023,BREMERTON 2.8 NE WA US,20160712,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAKP0023,BREMERTON 2.8 NE WA US,20160713,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAKP0023,BREMERTON 2.8 NE WA US,20160714,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAKP0023,BREMERTON 2.8 NE WA US,20160715,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAKP0023,BREMERTON 2.8 NE WA US,20160716,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAKP0023,BREMERTON 2.8 NE WA US,20160717,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAKP0023,BREMERTON 2.8 NE WA US,20160718,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAKP0023,BREMERTON 2.8 NE WA US,20160719,0.02,-9999,-9999,-9999,-9999
GHCND:US1WAKP0023,BREMERTON 2.8 NE WA US,20160720,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAKP0023,BREMERTON 2.8 NE WA US,20160721,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAKP0023,BREMERTON 2.8 NE WA US,20160722,0.45,-9999,-9999,-9999,-9999
GHCND:US1WAKP0023,BREMERTON 2.8 NE WA US,20160723,0.02,-9999,-9999,-9999,-9999
GHCND:US1WAKP0023,BREMERTON 2.8 NE WA US,20160724,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAKP0023,BREMERTON 2.8 NE WA US,20160725,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAKP0023,BREMERTON 2.8 NE WA US,20160726,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAKP0023,BREMERTON 2.8 NE WA US,20160727,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAKP0023,BREMERTON 2.8 NE WA US,20160808,0.54,-9999,-9999,-9999,-9999
GHCND:US1WAKP0023,BREMERTON 2.8 NE WA US,20160809,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAKP0023,BREMERTON 2.8 NE WA US,20160810,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAKP0023,BREMERTON 2.8 NE WA US,20160811,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAKP0023,BREMERTON 2.8 NE WA US,20160812,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAKP0023,BREMERTON 2.8 NE WA US,20160813,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAKP0023,BREMERTON 2.8 NE WA US,20160814,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAKP0023,BREMERTON 2.8 NE WA US,20160815,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAKP0023,BREMERTON 2.8 NE WA US,20160816,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAKP0023,BREMERTON 2.8 NE WA US,20160817,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAKP0023,BREMERTON 2.8 NE WA US,20160818,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAKP0023,BREMERTON 2.8 NE WA US,20160819,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAKP0023,BREMERTON 2.8 NE WA US,20160820,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAKP0023,BREMERTON 2.8 NE WA US,20160821,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAKP0023,BREMERTON 2.8 NE WA US,20160822,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAKP0023,BREMERTON 2.8 NE WA US,20160823,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAKP0023,BREMERTON 2.8 NE WA US,20160824,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAKP0023,BREMERTON 2.8 NE WA US,20160825,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAKP0023,BREMERTON 2.8 NE WA US,20160826,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAKP0023,BREMERTON 2.8 NE WA US,20160827,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAKP0023,BREMERTON 2.8 NE WA US,20160828,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAKP0023,BREMERTON 2.8 NE WA US,20160829,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAKP0023,BREMERTON 2.8 NE WA US,20160830,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAKP0023,BREMERTON 2.8 NE WA US,20160831,0.00,-9999,-9999,-9999,-9999
GHCND:USC00455525,MONROE WA US,20160101,0.00,-9999,39,19,-9999
GHCND:USC00455525,MONROE WA US,20160102,0.00,-9999,40,18,-9999
GHCND:USC00455525,MONROE WA US,20160103,0.02,-9999,31,19,-9999
GHCND:USC00455525,MONROE WA US,20160104,0.08,-9999,34,19,-9999
GHCND:USC00455525,MONROE WA US,20160105,0.08,-9999,37,19,-9999
GHCND:USC00455525,MONROE WA US,20160106,0.00,-9999,47,29,-9999
GHCND:USC00455525,MONROE WA US,20160107,0.00,-9999,36,28,-9999
GHCND:USC00455525,MONROE WA US,20160108,0.00,-9999,50,27,-9999
GHCND:USC00455525,MONROE WA US,20160109,0.00,-9999,50,25,-9999
GHCND:USC00455525,MONROE WA US,20160110,0.00,-9999,49,28,-9999
GHCND:USC00455525,MONROE WA US,20160111,0.19,-9999,38,25,-9999
GHCND:USC00455525,MONROE WA US,20160112,0.60,-9999,44,36,-9999
GHCND:USC00455525,MONROE WA US,20160113,0.44,-9999,44,39,-9999
GHCND:USC00455525,MONROE WA US,20160114,0.02,-9999,47,31,-9999
GHCND:USC00455525,MONROE WA US,20160115,0.05,-9999,41,26,-9999
GHCND:USC00455525,MONROE WA US,20160116,0.68,-9999,47,37,-9999
GHCND:USC00455525,MONROE WA US,20160117,0.33,-9999,45,38,-9999
GHCND:USC00455525,MONROE WA US,20160118,0.09,-9999,48,38,-9999
GHCND:USC00455525,MONROE WA US,20160119,0.32,-9999,45,37,-9999
GHCND:USC00455525,MONROE WA US,20160120,0.08,-9999,46,38,-9999
GHCND:USC00455525,MONROE WA US,20160121,1.32,-9999,46,40,-9999
GHCND:USC00455525,MONROE WA US,20160122,0.38,-9999,54,40,-9999
GHCND:USC00455525,MONROE WA US,20160123,0.72,-9999,54,38,-9999
GHCND:USC00455525,MONROE WA US,20160124,0.43,-9999,49,37,-9999
GHCND:USC00455525,MONROE WA US,20160125,0.00,-9999,48,29,-9999
GHCND:USC00455525,MONROE WA US,20160126,0.25,-9999,49,41,-9999
GHCND:USC00455525,MONROE WA US,20160127,0.30,-9999,50,45,-9999
GHCND:USC00455525,MONROE WA US,20160128,1.35,-9999,52,38,-9999
GHCND:USC00455525,MONROE WA US,20160129,0.15,-9999,49,40,-9999
GHCND:USC00455525,MONROE WA US,20160130,0.02,-9999,45,37,-9999
GHCND:USC00455525,MONROE WA US,20160131,0.00,-9999,45,38,-9999
GHCND:USC00455525,MONROE WA US,20160201,0.26,-9999,44,36,-9999
GHCND:USC00455525,MONROE WA US,20160202,0.05,-9999,47,33,-9999
GHCND:USC00455525,MONROE WA US,20160203,0.35,-9999,45,33,-9999
GHCND:USC00455525,MONROE WA US,20160204,0.12,-9999,46,33,-9999
GHCND:USC00455525,MONROE WA US,20160205,0.13,-9999,55,36,-9999
GHCND:USC00455525,MONROE WA US,20160206,0.00,-9999,55,29,-9999
GHCND:USC00455525,MONROE WA US,20160207,0.00,-9999,47,28,-9999
GHCND:USC00455525,MONROE WA US,20160208,0.00,-9999,55,28,-9999
GHCND:USC00455525,MONROE WA US,20160209,0.00,-9999,65,34,-9999
GHCND:USC00455525,MONROE WA US,20160210,0.15,-9999,54,38,-9999
GHCND:USC00455525,MONROE WA US,20160211,0.13,-9999,52,39,-9999
GHCND:USC00455525,MONROE WA US,20160212,0.83,-9999,55,46,-9999
GHCND:USC00455525,MONROE WA US,20160213,0.12,-9999,55,40,-9999
GHCND:USC00455525,MONROE WA US,20160214,0.28,-9999,51,41,-9999
GHCND:USC00455525,MONROE WA US,20160215,0.72,-9999,51,45,-9999
GHCND:USC00455525,MONROE WA US,20160216,0.19,-9999,52,44,-9999
GHCND:USC00455525,MONROE WA US,20160217,0.28,-9999,59,42,-9999
GHCND:USC00455525,MONROE WA US,20160218,0.25,-9999,50,41,-9999
GHCND:USC00455525,MONROE WA US,20160219,0.35,-9999,48,41,-9999
GHCND:USC00455525,MONROE WA US,20160220,0.00,-9999,50,36,-9999
GHCND:USC00455525,MONROE WA US,20160221,0.05,-9999,49,28,-9999
GHCND:USC00455525,MONROE WA US,20160222,0.00,-9999,47,35,-9999
GHCND:USC00455525,MONROE WA US,20160223,0.00,-9999,56,26,-9999
GHCND:USC00455525,MONROE WA US,20160224,0.00,-9999,59,36,-9999
GHCND:USC00455525,MONROE WA US,20160225,0.00,-9999,59,32,-9999
GHCND:USC00455525,MONROE WA US,20160226,0.11,-9999,60,32,-9999
GHCND:USC00455525,MONROE WA US,20160227,0.21,-9999,54,44,-9999
GHCND:USC00455525,MONROE WA US,20160228,0.25,-9999,52,41,-9999
GHCND:USC00455525,MONROE WA US,20160229,0.00,-9999,52,40,-9999
GHCND:USC00455525,MONROE WA US,20160301,0.82,-9999,50,40,-9999
GHCND:USC00455525,MONROE WA US,20160302,0.06,-9999,54,40,-9999
GHCND:USC00455525,MONROE WA US,20160303,0.55,-9999,54,40,-9999
GHCND:USC00455525,MONROE WA US,20160304,0.16,-9999,57,35,-9999
GHCND:USC00455525,MONROE WA US,20160305,0.27,-9999,62,44,-9999
GHCND:USC00455525,MONROE WA US,20160306,0.30,-9999,55,41,-9999
GHCND:USC00455525,MONROE WA US,20160307,0.55,-9999,49,39,-9999
GHCND:USC00455525,MONROE WA US,20160308,0.01,-9999,51,37,-9999
GHCND:USC00455525,MONROE WA US,20160309,0.75,-9999,51,39,-9999
GHCND:USC00455525,MONROE WA US,20160310,0.27,-9999,54,40,-9999
GHCND:USC00455525,MONROE WA US,20160311,0.08,-9999,58,30,-9999
GHCND:USC00455525,MONROE WA US,20160312,0.51,-9999,49,42,-9999
GHCND:USC00455525,MONROE WA US,20160313,0.28,-9999,49,37,-9999
GHCND:USC00455525,MONROE WA US,20160314,0.03,-9999,45,39,-9999
GHCND:USC00455525,MONROE WA US,20160315,0.04,-9999,49,39,-9999
GHCND:USC00455525,MONROE WA US,20160316,0.09,-9999,49,38,-9999
GHCND:USC00455525,MONROE WA US,20160317,0.00,-9999,57,26,-9999
GHCND:USC00455525,MONROE WA US,20160318,0.00,-9999,59,28,-9999
GHCND:USC00455525,MONROE WA US,20160319,0.00,-9999,62,37,-9999
GHCND:USC00455525,MONROE WA US,20160320,0.05,-9999,54,44,-9999
GHCND:USC00455525,MONROE WA US,20160321,0.41,-9999,54,44,-9999
GHCND:USC00455525,MONROE WA US,20160322,0.05,-9999,56,43,-9999
GHCND:USC00455525,MONROE WA US,20160323,0.18,-9999,48,43,-9999
GHCND:USC00455525,MONROE WA US,20160324,0.22,-9999,53,42,-9999
GHCND:USC00455525,MONROE WA US,20160325,0.42,-9999,53,40,-9999
GHCND:USC00455525,MONROE WA US,20160326,0.00,-9999,60,35,-9999
GHCND:USC00455525,MONROE WA US,20160327,0.80,-9999,53,40,-9999
GHCND:USC00455525,MONROE WA US,20160328,0.22,-9999,53,37,-9999
GHCND:USC00455525,MONROE WA US,20160329,0.00,-9999,60,32,-9999
GHCND:USC00455525,MONROE WA US,20160330,0.00,-9999,66,35,-9999
GHCND:USC00455525,MONROE WA US,20160331,0.00,-9999,69,38,-9999
GHCND:USC00455525,MONROE WA US,20160401,0.00,-9999,67,39,-9999
GHCND:USC00455525,MONROE WA US,20160402,0.00,-9999,59,41,-9999
GHCND:USC00455525,MONROE WA US,20160403,0.00,-9999,70,40,-9999
GHCND:USC00455525,MONROE WA US,20160404,1.14,-9999,63,44,-9999
GHCND:USC00455525,MONROE WA US,20160405,0.23,-9999,53,42,-9999
GHCND:USC00455525,MONROE WA US,20160406,0.00,-9999,67,37,-9999
GHCND:USC00455525,MONROE WA US,20160407,0.00,-9999,77,38,-9999
GHCND:USC00455525,MONROE WA US,20160408,0.00,-9999,69,44,-9999
GHCND:USC00455525,MONROE WA US,20160409,0.00,-9999,65,40,-9999
GHCND:USC00455525,MONROE WA US,20160410,0.00,-9999,58,44,-9999
GHCND:USC00455525,MONROE WA US,20160411,0.00,-9999,54,45,-9999
GHCND:USC00455525,MONROE WA US,20160412,0.35,-9999,56,45,-9999
GHCND:USC00455525,MONROE WA US,20160413,0.05,-9999,55,40,-9999
GHCND:USC00455525,MONROE WA US,20160414,0.15,-9999,56,40,-9999
GHCND:USC00455525,MONROE WA US,20160415,0.02,-9999,55,44,-9999
GHCND:USC00455525,MONROE WA US,20160416,0.00,-9999,66,35,-9999
GHCND:USC00455525,MONROE WA US,20160417,0.00,-9999,74,39,-9999
GHCND:USC00455525,MONROE WA US,20160418,0.00,-9999,88,39,-9999
GHCND:USC00455525,MONROE WA US,20160419,0.00,-9999,79,45,-9999
GHCND:USC00455525,MONROE WA US,20160420,0.00,-9999,78,46,-9999
GHCND:USC00455525,MONROE WA US,20160421,0.00,-9999,73,53,-9999
GHCND:USC00455525,MONROE WA US,20160422,0.04,-9999,62,49,-9999
GHCND:USC00455525,MONROE WA US,20160423,0.00,-9999,64,50,-9999
GHCND:USC00455525,MONROE WA US,20160424,1.73,-9999,55,44,-9999
GHCND:USC00455525,MONROE WA US,20160425,0.06,-9999,57,38,-9999
GHCND:USC00455525,MONROE WA US,20160426,0.00,-9999,58,35,-9999
GHCND:USC00455525,MONROE WA US,20160427,0.00,-9999,55,42,-9999
GHCND:USC00455525,MONROE WA US,20160428,0.00,-9999,61,42,-9999
GHCND:USC00455525,MONROE WA US,20160429,0.08,-9999,57,45,-9999
GHCND:USC00455525,MONROE WA US,20160430,0.00,-9999,64,38,-9999
GHCND:USC00455525,MONROE WA US,20160501,0.00,-9999,74,40,-9999
GHCND:USC00455525,MONROE WA US,20160502,0.00,-9999,86,44,-9999
GHCND:USC00455525,MONROE WA US,20160503,0.00,-9999,71,50,-9999
GHCND:USC00455525,MONROE WA US,20160504,0.02,-9999,55,48,-9999
GHCND:USC00455525,MONROE WA US,20160505,0.00,-9999,64,44,-9999
GHCND:USC00455525,MONROE WA US,20160506,0.00,-9999,72,42,-9999
GHCND:USC00455525,MONROE WA US,20160507,0.00,-9999,77,43,-9999
GHCND:USC00455525,MONROE WA US,20160508,0.03,-9999,64,47,-9999
GHCND:USC00455525,MONROE WA US,20160509,0.08,-9999,64,45,-9999
GHCND:USC00455525,MONROE WA US,20160510,0.00,-9999,71,39,-9999
GHCND:USC00455525,MONROE WA US,20160511,0.00,-9999,79,42,-9999
GHCND:USC00455525,MONROE WA US,20160512,0.00,-9999,75,42,-9999
GHCND:USC00455525,MONROE WA US,20160513,0.00,-9999,79,45,-9999
GHCND:USC00455525,MONROE WA US,20160514,0.00,-9999,79,45,-9999
GHCND:USC00455525,MONROE WA US,20160515,0.15,-9999,71,51,-9999
GHCND:USC00455525,MONROE WA US,20160516,0.06,-9999,57,48,-9999
GHCND:USC00455525,MONROE WA US,20160517,0.00,-9999,66,46,-9999
GHCND:USC00455525,MONROE WA US,20160518,0.00,-9999,63,46,-9999
GHCND:USC00455525,MONROE WA US,20160519,0.48,-9999,56,45,-9999
GHCND:USC00455525,MONROE WA US,20160520,0.13,-9999,63,45,-9999
GHCND:USC00455525,MONROE WA US,20160521,0.17,-9999,56,48,-9999
GHCND:USC00455525,MONROE WA US,20160522,0.04,-9999,63,50,-9999
GHCND:USC00455525,MONROE WA US,20160523,0.01,-9999,59,50,-9999
GHCND:USC00455525,MONROE WA US,20160524,0.00,-9999,63,50,-9999
GHCND:USC00455525,MONROE WA US,20160525,0.00,-9999,65,50,-9999
GHCND:USC00455525,MONROE WA US,20160526,0.00,-9999,58,50,-9999
GHCND:USC00455525,MONROE WA US,20160527,0.37,-9999,58,45,-9999
GHCND:USC00455525,MONROE WA US,20160528,0.22,-9999,60,46,-9999
GHCND:USC00455525,MONROE WA US,20160529,0.33,-9999,60,47,-9999
GHCND:USC00455525,MONROE WA US,20160530,0.00,-9999,68,40,-9999
GHCND:USC00455525,MONROE WA US,20160531,0.00,-9999,76,44,-9999
GHCND:USC00455525,MONROE WA US,20160601,0.00,-9999,76,44,-9999
GHCND:USC00455525,MONROE WA US,20160602,0.03,-9999,67,56,-9999
GHCND:USC00455525,MONROE WA US,20160603,0.01,-9999,78,52,-9999
GHCND:USC00455525,MONROE WA US,20160604,0.00,-9999,79,54,-9999
GHCND:USC00455525,MONROE WA US,20160605,0.00,-9999,88,55,-9999
GHCND:USC00455525,MONROE WA US,20160606,0.00,-9999,81,56,-9999
GHCND:USC00455525,MONROE WA US,20160607,0.00,-9999,80,51,-9999
GHCND:USC00455525,MONROE WA US,20160608,0.00,-9999,69,54,-9999
GHCND:USC00455525,MONROE WA US,20160609,0.01,-9999,69,52,-9999
GHCND:USC00455525,MONROE WA US,20160610,0.19,-9999,64,48,-9999
GHCND:USC00455525,MONROE WA US,20160611,0.39,-9999,62,48,-9999
GHCND:USC00455525,MONROE WA US,20160612,0.00,-9999,66,49,-9999
